Success,"2012-06-15 03:17:09",2256,doe,,Verified,"DOE-0021254 / NULL"
Success,"2012-06-15 03:17:09",2257,doe,,Verified,"DOE-00513 / NULL"
Success,"2012-06-15 03:17:10",2258,doe,,Verified,"DOE-0016958 / NULL"
Success,"2012-06-15 03:17:10",2259,doe,,Verified,"DOE-00514 / NULL"
Success,"2012-06-15 03:17:11",2260,doe,,Verified,"DOE-00515 / NULL"
Success,"2012-06-15 03:17:11",2261,doe,,Verified,"DOE-00516 / NULL"
Success,"2012-06-15 03:17:11",2262,doe,,Verified,"DOE-00517 / NULL"
Success,"2012-06-15 03:17:12",2263,doe,,Verified,"DOE-01506 / NULL"
Success,"2012-06-15 03:17:12",2264,doe,,Verified,"DOE-00518 / NULL"
Success,"2012-06-15 03:17:13",2265,doe,,Verified,"DOE-00899 / NULL"
Success,"2012-06-15 03:17:13",2266,doe,,Verified,"DOE-00519 / NULL"
Success,"2012-06-15 03:17:14",2267,doe,,Verified,"DOE-0017346 / NULL"
Success,"2012-06-15 03:17:14",2268,doe,,Verified,"DOE-00520 / NULL"
Success,"2012-06-15 03:17:15",2269,doe,,Verified,"DOE-00522 / NULL"
Success,"2012-06-15 03:17:15",2270,doe,,Verified,"DOE-06660 / NULL"
Success,"2012-06-15 03:17:15",2271,doe,,Verified,"DOE-00523 / NULL"
Success,"2012-06-15 03:17:16",2272,doe,,Verified,"DOE-00524 / NULL"
Success,"2012-06-15 03:17:16",2273,doe,,Verified,"DOE-00525 / NULL"
Success,"2012-06-15 03:17:17",2274,doe,,Verified,"DOE-00526 / NULL"
Success,"2012-06-15 03:17:17",2275,doe,,Verified,"DOE-00527 / NULL"
Success,"2012-06-15 03:17:18",2276,doe,,Verified,"DOE-00528 / NULL"
Success,"2012-06-15 03:17:18",2277,doe,,Verified,"DOE-00529 / NULL"
Success,"2012-06-15 03:17:19",2278,doe,,Verified,"DOE-00530 / NULL"
Success,"2012-06-15 03:17:19",2279,doe,,Verified,"DOE-00531 / NULL"
Success,"2012-06-15 03:17:20",2280,doe,,Verified,"DOE-00532 / NULL"
Success,"2012-06-15 03:17:20",2281,doe,,Verified,"DOE-00533 / NULL"
Success,"2012-06-15 03:17:20",2282,doe,,Verified,"DOE-00534 / NULL"
Success,"2012-06-15 03:17:21",2283,doe,,Verified,"DOE-00535 / NULL"
Success,"2012-06-15 03:17:21",2284,doe,,Verified,"DOE-00536 / NULL"
Success,"2012-06-15 03:17:22",2285,doe,,Verified,"DOE-00537 / NULL"
Success,"2012-06-15 03:17:22",2286,doe,,Verified,"DOE-00538 / NULL"
Success,"2012-06-15 03:17:23",2287,doe,,Verified,"DOE-00539 / NULL"
Success,"2012-06-15 03:17:23",2288,doe,,Verified,"DOE-00540 / NULL"
